Gene_ID	Name	SRR1796061	SRR1796064	SRR1796094	SRR1796237	SRR1796312	SRR1796318
ENSMUSG00000080962	Gm11453	0	0	0	0	1	1
ENSMUSG00000080964	Ifna-ps1	0	0	0	0	0	0
ENSMUSG00000080965	Gm6461	0	0	0	0	0	0
ENSMUSG00000080966	Gm6263	2	1	0	1	1	5
ENSMUSG00000080967	Gm12706	0	0	0	0	0	0
ENSMUSG00000080968	Atf1-ps	0	2	1	3	0	1
ENSMUSG00000080969	Taf9-ps	1	3	1	1	1	4
ENSMUSG00000080970	Gm12173	1	0	0	0	0	0
ENSMUSG00000080971	Gm16128	1	0	0	1	1	0
ENSMUSG00000080972	Gm16061	2	5	3	5	2	6
ENSMUSG00000080974	Gm9009	0	0	0	0	0	0
ENSMUSG00000080976	Gm11490	0	0	0	0	0	0
ENSMUSG00000080977	Gm13772	5	10	3	3	3	5
ENSMUSG00000080978	Gm12297	0	0	0	0	0	0
ENSMUSG00000080979	Gm13675	1	0	2	2	2	0
ENSMUSG00000080980	1700071K01Rik	0	0	0	0	0	0
ENSMUSG00000080981	Gm12161	0	0	2	1	2	4
ENSMUSG00000080982	Gm13549	2	2	1	0	3	2
ENSMUSG00000080983	Gm5419	0	0	0	0	0	0
ENSMUSG00000080984	Gm14469	0	0	0	0	0	0
ENSMUSG00000080985	Gm13559	0	0	0	0	0	0
ENSMUSG00000080986	Olfr1081-ps1	0	0	0	0	0	0
ENSMUSG00000080987	Gm12073	0	0	0	0	0	0
ENSMUSG00000080989	Gm14048	1	4	3	5	2	1
ENSMUSG00000080990	Olfr118	0	0	0	0	0	0
ENSMUSG00000080992	Psmb5-ps	1	0	0	0	0	0
ENSMUSG00000080993	Gm12903	0	0	0	0	0	0
ENSMUSG00000080994	Gm13464	0	0	0	0	1	0
ENSMUSG00000080995	Gm15165	0	0	0	0	0	0
ENSMUSG00000080996	Gm4986	2	2	0	0	0	1
ENSMUSG00000080997	Gm11885	0	0	0	0	0	0
ENSMUSG00000080998	Gm5384	0	0	0	0	0	0
ENSMUSG00000080999	H2ac5-ps	0	0	0	0	0	0
ENSMUSG00000081000	Gm11200	0	0	0	0	0	0
ENSMUSG00000081001	Gm14678	0	0	0	0	0	0
ENSMUSG00000081002	Gm14240	0	0	1	0	0	0
ENSMUSG00000081003	Gm14301	0	0	0	0	0	0
ENSMUSG00000081004	Gm9157	0	0	0	0	1	0
ENSMUSG00000081005	Gm13198	2	2	6	0	1	2
ENSMUSG00000081006	Cyp4b1-ps1	0	0	0	0	0	0
ENSMUSG00000081007	Gm11543	0	0	0	0	0	0
ENSMUSG00000081008	Gm13314	0	0	0	0	0	0
ENSMUSG00000081009	Gm14065	0	0	0	0	0	0
ENSMUSG00000081010	Gm13880	1	1	1	0	1	2
ENSMUSG00000081011	Gm11913	0	0	0	0	0	0
ENSMUSG00000081012	Gm15224	0	0	0	0	0	0
ENSMUSG00000081013	Gm14497	0	1	0	2	0	0
ENSMUSG00000081014	Gm13714	0	0	0	0	0	0
ENSMUSG00000081016	Olfr1397-ps1	0	0	0	0	0	0
ENSMUSG00000081017	Gm15000	0	0	0	0	0	0
ENSMUSG00000081018	Gm15012	0	0	0	0	0	0
ENSMUSG00000081020	Gm14509	0	0	0	0	0	0
ENSMUSG00000081021	Gm11964	7	9	7	5	7	12
ENSMUSG00000081022	Gm15936	0	0	0	0	0	0
ENSMUSG00000081023	Gm15766	1	3	1	1	5	3
ENSMUSG00000081024	Gm14627	0	0	0	0	0	0
ENSMUSG00000081025	Gm11943	0	0	0	0	0	0
ENSMUSG00000081026	Gm11855	0	0	0	0	1	1
ENSMUSG00000081029	Gm15077	0	0	0	0	0	0
ENSMUSG00000081030	Gm12704	0	0	0	0	0	1
ENSMUSG00000081033	Gm14797	0	0	0	0	0	0
ENSMUSG00000081034	Gm5944	0	0	0	0	0	0
ENSMUSG00000081036	Gm14628	0	0	0	0	0	0
ENSMUSG00000081037	Gm13929	0	0	0	0	0	0
ENSMUSG00000081038	Olfr626-ps1	0	0	0	0	0	0
ENSMUSG00000081041	Nlk-ps1	0	0	0	0	0	0
ENSMUSG00000081042	Psmb7-ps2	1	0	0	0	0	0
ENSMUSG00000081043	Gm11512	75	68	78	56	92	103
ENSMUSG00000081044	AU015836	0	0	0	0	0	1
ENSMUSG00000081045	Gm12797	0	0	0	0	0	0
ENSMUSG00000081046	Gm12846	0	1	1	2	1	0
ENSMUSG00000081047	Olfr997-ps1	0	0	0	0	0	0
ENSMUSG00000081048	Gm11760	0	0	0	0	0	0
ENSMUSG00000081049	Rps24-ps3	9	6	8	6	4	5
ENSMUSG00000081050	Gm12461	0	0	0	0	0	0
ENSMUSG00000081051	Gm15427	15	13	20	10	11	17
ENSMUSG00000081052	Gm6305	1	2	3	1	2	0
ENSMUSG00000081053	Mup-ps17	0	0	0	0	1	0
ENSMUSG00000081054	Gm12025	0	0	0	0	0	0
ENSMUSG00000081055	Gm6987	0	0	0	0	0	0
ENSMUSG00000081056	Gm13998	0	0	0	0	0	0
ENSMUSG00000081057	Olfr1017-ps1	0	0	0	0	0	0
ENSMUSG00000081058	H3c15	3	4	0	1	0	0
ENSMUSG00000081059	Gm11945	3	1	2	1	0	4
ENSMUSG00000081060	Gm11318	0	0	0	0	0	0
ENSMUSG00000081061	Gm14712	0	0	0	0	0	0
ENSMUSG00000081062	Gm13640	0	0	0	0	0	0
ENSMUSG00000081063	Gm11825	0	0	0	0	0	0
ENSMUSG00000081064	Gm6071	0	0	0	0	0	0
ENSMUSG00000081065	Gm13576	0	0	0	0	0	0
ENSMUSG00000081066	Gm12817	0	0	0	0	0	0
ENSMUSG00000081067	Gm12912	1	1	1	0	1	3
ENSMUSG00000081068	Gm12804	0	0	0	0	0	0
ENSMUSG00000081069	Gm13928	0	0	0	0	0	0
ENSMUSG00000081070	Gm13181	2	2	2	4	1	4
ENSMUSG00000081071	Gm9836	1	0	1	4	2	1
ENSMUSG00000081072	Gm14977	0	0	0	0	0	0
ENSMUSG00000081073	Gm13758	0	0	0	0	0	0
ENSMUSG00000081076	Rpsa-ps4	2	6	4	2	3	1
ENSMUSG00000081077	Gm13899	0	0	0	0	0	0
ENSMUSG00000081078	Gm12568	0	0	0	0	0	0
ENSMUSG00000081079	Gm13059	0	0	0	0	0	0
ENSMUSG00000081080	Vmn1r-ps102	0	0	0	0	0	0
ENSMUSG00000081081	Gm14856	0	0	0	0	0	0
ENSMUSG00000081082	Gm14937	0	0	0	0	0	0
ENSMUSG00000081083	Gm6079	0	0	0	0	0	0
ENSMUSG00000081084	Gm5638	17	14	13	13	9	16
ENSMUSG00000081085	Gm13463	0	0	0	0	0	0
ENSMUSG00000081086	Gm9506	0	0	0	0	0	0
ENSMUSG00000081087	Rps15a-ps7	3	4	4	2	4	1
ENSMUSG00000081088	Gm11679	0	0	0	0	0	0
ENSMUSG00000081089	Gm14624	0	0	0	0	0	0
ENSMUSG00000081092	Gm14128	0	0	0	0	0	0
ENSMUSG00000081093	Gm12565	6	8	9	3	1	4
ENSMUSG00000081094	Rpl19-ps11	1	6	8	3	6	12
ENSMUSG00000081095	Gm14946	0	0	0	0	0	0
ENSMUSG00000081096	Gm12691	0	0	0	0	0	0
ENSMUSG00000081097	Gm12135	0	0	0	0	0	0
ENSMUSG00000081098	Gm12220	0	0	0	0	0	0
ENSMUSG00000081099	Gm5270	2	3	3	4	4	5
ENSMUSG00000081100	Gm14630	13	19	7	4	16	12
ENSMUSG00000081101	Gm12024	0	0	0	0	0	0
ENSMUSG00000081103	Rps12-ps26	0	0	6	0	2	0
ENSMUSG00000081104	Gm15989	0	0	0	0	1	2
ENSMUSG00000081106	Gm7155	0	0	0	0	0	0
ENSMUSG00000081107	Gm12235	0	0	0	0	0	0
ENSMUSG00000081108	Gm4234	0	0	0	0	0	0
ENSMUSG00000081110	Gm12745	0	0	0	0	0	0
ENSMUSG00000081111	Gm5913	1	5	10	1	4	4
ENSMUSG00000081112	Gm12140	0	0	0	0	0	0
ENSMUSG00000081113	Gm7308	1	1	4	1	2	4
ENSMUSG00000081114	Gm15390	0	0	0	0	0	0
ENSMUSG00000081115	Gm15913	0	0	0	0	0	0
ENSMUSG00000081116	Gm13329	0	0	0	0	0	0
ENSMUSG00000081117	Gm11233	0	0	0	0	0	0
ENSMUSG00000081118	Gm6758	0	0	0	0	0	0
ENSMUSG00000081119	Gm14601	0	0	0	0	0	0
ENSMUSG00000081120	Gm12458	0	0	0	0	0	0
ENSMUSG00000081121	Gm12791	0	1	1	0	2	0
ENSMUSG00000081122	Gm13678	0	0	0	0	0	0
ENSMUSG00000081124	Gm14906	0	0	0	0	0	0
ENSMUSG00000081125	Rpl26-ps5	0	0	0	0	0	0
ENSMUSG00000081126	Gm15784	2	2	5	0	1	1
ENSMUSG00000081127	Gm12677	0	0	0	0	0	0
ENSMUSG00000081128	Gm13328	3	6	5	3	5	5
ENSMUSG00000081129	Gm14605	0	1	0	0	0	0
ENSMUSG00000081130	Gm8217	0	0	0	0	0	0
ENSMUSG00000081131	Gm14833	0	0	0	0	0	0
ENSMUSG00000081132	Gm13744	1	1	0	0	0	1
ENSMUSG00000081133	Rhox11-ps2	0	0	0	0	0	0
ENSMUSG00000081134	Gm14913	0	0	0	0	0	0
ENSMUSG00000081135	Gm14800	0	0	0	0	0	0
ENSMUSG00000081136	Gm12990	0	0	0	0	0	0
ENSMUSG00000081137	BC022960	1	0	1	0	1	0
ENSMUSG00000081138	Gm12834	2	1	2	0	2	2
ENSMUSG00000081139	Gm13333	0	0	0	0	0	0
ENSMUSG00000081141	Gm11501	0	0	0	0	0	0
ENSMUSG00000081142	Gm15497	0	0	0	0	0	0
ENSMUSG00000081143	Gm15823	0	0	0	0	0	0
ENSMUSG00000081144	Vmn2r-ps2	0	0	0	0	0	0
ENSMUSG00000081145	Gm14585	1	1	0	0	1	1
ENSMUSG00000081146	Gm6207	0	0	0	0	0	0
ENSMUSG00000081147	Gm6024	0	0	0	0	0	0
ENSMUSG00000081148	Gm11891	0	0	0	0	0	0
ENSMUSG00000081150	Gm12684	0	0	0	0	0	0
ENSMUSG00000081151	Gm11448	0	0	0	0	0	0
ENSMUSG00000081152	Gm12430	0	0	0	0	1	0
ENSMUSG00000081153	Gm11401	0	1	0	1	0	6
ENSMUSG00000081154	Defa-ps13	0	0	0	0	0	0
ENSMUSG00000081155	Gm12771	0	0	0	0	0	0
ENSMUSG00000081156	Gm14425	3	2	4	0	4	4
ENSMUSG00000081157	Gm13552	2	0	1	0	0	0
ENSMUSG00000081158	Gm13521	0	0	1	0	1	1
ENSMUSG00000081159	Gm6023	0	3	2	2	1	0
ENSMUSG00000081160	Gm14897	1	0	3	0	0	1
ENSMUSG00000081161	Gm12783	0	0	0	0	0	0
ENSMUSG00000081162	Olfr400-ps1	0	0	0	0	0	0
ENSMUSG00000081163	Defa-ps12	0	0	0	0	0	0
ENSMUSG00000081164	Gm8722	5	5	8	3	4	8
ENSMUSG00000081165	Gm11783	0	0	0	0	0	0
ENSMUSG00000081166	Gm12819	0	0	0	0	0	0
ENSMUSG00000081167	Gm8880	0	0	1	1	0	0
ENSMUSG00000081168	Gm13730	0	0	0	0	0	0
ENSMUSG00000081169	Gm12551	0	0	4	0	0	1
ENSMUSG00000081170	Gm12922	1	1	1	2	3	1
ENSMUSG00000081171	Gm7485	0	0	0	0	0	0
ENSMUSG00000081172	Gm12849	0	0	0	0	0	0
ENSMUSG00000081173	Gm13500	0	0	0	0	0	0
ENSMUSG00000081174	Gm13439	0	0	0	0	0	0
ENSMUSG00000081175	Gm5793	0	0	0	0	0	0
ENSMUSG00000081176	H3f3a-ps2	2	2	0	1	2	1
ENSMUSG00000081177	Gm12509	0	0	0	0	0	0
ENSMUSG00000081179	Gm13136	1	6	1	1	5	3
ENSMUSG00000081180	Gm7212	0	0	0	0	0	0
ENSMUSG00000081181	Gm13353	0	0	0	0	0	0
ENSMUSG00000081182	Gm14935	0	0	0	0	0	0
ENSMUSG00000081183	Gm12449	0	0	0	0	0	0
ENSMUSG00000081184	Gm12685	0	0	0	0	0	0
ENSMUSG00000081185	Gm4852	0	2	2	1	0	4
ENSMUSG00000081186	Gm12578	0	0	0	0	0	0
ENSMUSG00000081187	3110067C02Rik	1	2	1	0	2	0
ENSMUSG00000081188	Gm14621	0	0	0	0	0	0
ENSMUSG00000081189	Hspd1-ps4	6	5	13	7	8	15
ENSMUSG00000081191	Gm11271	0	1	0	0	0	0
ENSMUSG00000081194	Gm8424	0	0	0	0	0	0
ENSMUSG00000081195	Rhox2-ps	0	0	0	0	0	0
ENSMUSG00000081196	Gm13858	0	0	0	0	0	0
ENSMUSG00000081197	Gm15076	0	0	0	0	0	0
ENSMUSG00000081199	Gm16407	0	1	3	0	0	2
ENSMUSG00000081200	Gm15615	0	0	0	0	0	0
ENSMUSG00000081201	Smt3h2-ps4	0	0	1	0	2	0
ENSMUSG00000081202	Gm13220	0	0	0	0	0	0
ENSMUSG00000081205	Gm5940	0	2	0	0	0	1
ENSMUSG00000081206	Gm11935	0	0	0	0	0	0
ENSMUSG00000081207	Gm13775	0	0	0	2	1	6
ENSMUSG00000081208	Gm11400	20	14	15	19	16	26
ENSMUSG00000081209	Gm14890	0	0	0	0	0	0
ENSMUSG00000081210	Gm12933	2	5	1	3	5	5
ENSMUSG00000081211	Gm14886	0	0	0	0	0	0
ENSMUSG00000081212	Gm6964	0	0	0	0	0	0
ENSMUSG00000081214	Rpl35a-ps2	1	0	1	0	0	0
ENSMUSG00000081215	Gm11446	0	0	0	0	0	0
ENSMUSG00000081216	Gm6744	0	0	0	0	0	0
ENSMUSG00000081217	Gm15268	0	0	0	0	0	0
ENSMUSG00000081218	Gm4297	0	0	0	0	0	0
ENSMUSG00000081219	Bambi-ps1	0	0	0	0	0	0
ENSMUSG00000081220	Gm14542	0	0	0	0	0	0
ENSMUSG00000081221	Gm14760	0	0	0	0	0	1
ENSMUSG00000081222	Gm15173	0	0	0	0	0	0
ENSMUSG00000081223	Gm12247	1	2	2	0	1	0
ENSMUSG00000081224	Gm2066	0	0	0	0	0	0
ENSMUSG00000081225	Cyp2j12	0	0	0	0	0	0
ENSMUSG00000081226	Gm8802	0	0	0	0	1	0
ENSMUSG00000081227	Gm13082	1	0	1	1	1	1
ENSMUSG00000081228	Gm16089	4	3	4	3	3	8
ENSMUSG00000081229	Lamr1-ps1	0	0	0	0	0	0
ENSMUSG00000081230	Gm9097	0	0	0	0	0	0
ENSMUSG00000081231	Tcp1-ps1	0	0	0	0	0	0
ENSMUSG00000081232	Gm14373	15	22	19	16	13	13
ENSMUSG00000081233	Gm12857	0	0	0	0	0	0
ENSMUSG00000081234	Olfr1120	0	0	0	0	0	0
ENSMUSG00000081235	Gm14788	0	0	0	0	1	1
ENSMUSG00000081236	Gm13574	1	1	4	0	0	3
ENSMUSG00000081237	Gm11385	0	0	0	0	0	0
ENSMUSG00000081238	Gm15836	0	0	0	0	0	0
ENSMUSG00000081239	Gm11836	3	2	3	1	1	3
ENSMUSG00000081240	Gm16511	0	0	0	0	0	0
ENSMUSG00000081242	Gm15719	0	1	0	0	0	0
ENSMUSG00000081243	Gm14037	0	0	0	0	0	0
ENSMUSG00000081244	Gm13529	1	2	0	0	0	0
ENSMUSG00000081245	Gm6587	0	0	0	0	0	0
ENSMUSG00000081248	Gm13787	0	0	0	0	0	0
ENSMUSG00000081249	Gm11517	5	0	3	0	1	1
ENSMUSG00000081250	Gm15554	0	0	0	0	0	0
ENSMUSG00000081251	Gm12164	37	29	39	19	21	35
ENSMUSG00000081252	Gm16032	0	0	0	0	0	0
ENSMUSG00000081253	Gm8501	0	0	0	0	0	0
ENSMUSG00000081254	Gm12112	0	0	0	0	0	0
ENSMUSG00000081255	Gm5380	2	4	1	0	0	1
ENSMUSG00000081256	Gm15791	0	0	0	0	0	0
ENSMUSG00000081257	Gm13607	7	3	7	3	1	2
ENSMUSG00000081258	Gm14013	1	1	1	0	1	0
ENSMUSG00000081259	Gm6893	0	1	1	0	0	0
ENSMUSG00000081260	Gm13149	0	0	0	0	0	0
ENSMUSG00000081261	Gm15370	2	2	1	0	1	7
ENSMUSG00000081262	Gm12261	0	0	0	0	0	0
ENSMUSG00000081263	Gm14859	2	1	2	1	2	0
ENSMUSG00000081264	Gm14021	0	0	0	0	0	0
ENSMUSG00000081265	Gm11282	0	0	0	0	0	0
ENSMUSG00000081268	Gm14909	0	0	0	0	0	0
ENSMUSG00000081269	Gm14659	0	0	0	0	0	0
ENSMUSG00000081270	Gm11653	0	1	0	2	3	0
ENSMUSG00000081271	Gm14883	0	0	0	0	0	0
ENSMUSG00000081272	Ap2m1-ps	8	12	21	5	18	18
ENSMUSG00000081273	Gm15896	1	0	0	0	0	0
ENSMUSG00000081274	Gm15727	0	0	1	1	0	0
ENSMUSG00000081275	Gm13875	0	0	0	0	0	0
ENSMUSG00000081276	Gm13132	0	0	0	0	0	0
ENSMUSG00000081277	Gm15285	7	5	4	4	3	8
ENSMUSG00000081278	Gm13186	5	1	1	0	0	1
ENSMUSG00000081279	Vmn1r-ps2	0	0	0	0	0	0
ENSMUSG00000081280	Gm9516	0	0	0	0	0	0
ENSMUSG00000081281	Rpl7-ps9	7	2	2	1	1	0
ENSMUSG00000081282	Gm13836	0	0	0	0	0	0
ENSMUSG00000081283	Vmn1r-ps104	0	0	0	0	0	0
ENSMUSG00000081284	Gm13673	0	0	0	0	0	0
ENSMUSG00000081285	Gm18859	1	0	1	0	1	0
ENSMUSG00000081286	Gm14995	0	0	0	0	0	0
ENSMUSG00000081287	Olfr333-ps1	0	0	0	0	0	0
ENSMUSG00000081288	Gm11386	0	0	0	0	0	0
ENSMUSG00000081289	Gm14857	1	3	1	1	2	3
ENSMUSG00000081290	Gm12520	0	0	0	0	0	0
ENSMUSG00000081292	Gm15018	0	0	0	0	0	0
ENSMUSG00000081293	Gm11673	0	0	0	0	0	0
ENSMUSG00000081295	Gm6275	0	0	1	0	0	1
ENSMUSG00000081296	Gm12203	0	0	0	0	0	0
ENSMUSG00000081297	Gm12209	0	0	0	0	0	0
ENSMUSG00000081298	Gm14622	0	0	0	0	0	0
ENSMUSG00000081299	Gm13603	0	0	0	0	1	0
ENSMUSG00000081300	Gm14587	0	0	0	0	0	0
ENSMUSG00000081301	Gm15951	0	1	1	1	0	0
ENSMUSG00000081302	Gm12020	1	2	1	0	0	2
ENSMUSG00000081303	Gm16011	0	0	0	0	0	0
ENSMUSG00000081304	Gm11509	0	0	0	0	0	0
ENSMUSG00000081305	Gm12879	0	0	0	0	0	0
ENSMUSG00000081306	Gm15266	0	0	0	0	0	0
ENSMUSG00000081307	Gm13627	0	0	0	0	0	0
ENSMUSG00000081308	Gm14480	1	1	2	0	4	1
ENSMUSG00000081309	Gm12397	1	1	1	0	0	1
ENSMUSG00000081310	Gm14054	0	0	0	0	0	0
ENSMUSG00000081312	Gm14520	0	0	0	0	0	0
ENSMUSG00000081313	Gm14213	0	0	0	0	0	0
ENSMUSG00000081314	Gm14132	1	1	0	0	0	2
ENSMUSG00000081315	Olfr621-ps1	0	0	0	0	0	0
ENSMUSG00000081316	Gm16205	0	0	0	0	0	0
ENSMUSG00000081317	Gm12757	1	0	0	0	0	0
ENSMUSG00000081318	Rpl36-ps1	0	0	0	0	0	0
ENSMUSG00000081319	Gm12936	0	1	3	0	0	2
ENSMUSG00000081320	Gm15034	0	0	0	0	0	0
ENSMUSG00000081321	Gm15304	0	0	1	0	0	0
ENSMUSG00000081323	Rpl7l1-ps1	0	1	0	0	0	0
ENSMUSG00000081324	Gm14550	0	0	0	0	0	0
ENSMUSG00000081325	Gm12599	0	0	0	0	0	0
ENSMUSG00000081326	Gm14417	0	0	0	0	0	0
ENSMUSG00000081327	Gm11819	0	0	0	0	0	0
ENSMUSG00000081329	Gm12492	1	0	2	0	0	2
ENSMUSG00000081330	Gm13013	0	0	0	0	0	0
ENSMUSG00000081331	Gm15151	0	0	3	1	1	2
ENSMUSG00000081332	Gm12664	0	1	0	1	0	0
ENSMUSG00000081333	Gm12307	0	0	0	0	0	0
ENSMUSG00000081334	Vmn1r-ps94	0	0	0	0	0	0
ENSMUSG00000081335	Gm15786	0	0	0	0	0	0
ENSMUSG00000081336	Gm15073	0	0	0	0	0	0
ENSMUSG00000081339	Gm16044	1	0	2	2	1	0
ENSMUSG00000081340	Gm12275	0	0	0	1	0	0
ENSMUSG00000081341	Gm14891	0	0	0	0	0	0
ENSMUSG00000081342	Gm11434	0	0	0	0	0	0
ENSMUSG00000081343	Gm16071	0	0	1	0	0	0
ENSMUSG00000081344	Gm14303	5	8	7	2	9	3
ENSMUSG00000081345	Olfr1159-ps1	0	0	0	0	0	0
ENSMUSG00000081346	Gm12030	0	0	0	0	0	0
ENSMUSG00000081348	Gm13878	0	0	0	0	0	0
ENSMUSG00000081349	Gm15041	0	0	0	0	0	0
ENSMUSG00000081350	Gm5388	2	0	2	0	1	1
ENSMUSG00000081352	Gm12389	1	0	1	0	2	1
ENSMUSG00000081353	Gm13818	0	0	0	0	0	0
ENSMUSG00000081354	Gm14894	0	0	0	0	0	0
ENSMUSG00000081355	Gm15264	1	3	2	1	1	0
ENSMUSG00000081357	Xlr4e-ps	0	0	0	0	0	0
ENSMUSG00000081358	Gm14746	0	0	0	0	0	0
ENSMUSG00000081359	Cox20b	0	0	1	0	2	1
ENSMUSG00000081360	Gm11718	0	0	0	0	0	0
ENSMUSG00000081361	Gm11813	0	0	0	0	0	0
ENSMUSG00000081362	Cyp2j7	0	0	0	0	0	0
ENSMUSG00000081363	Gm11500	0	0	0	0	0	0
ENSMUSG00000081364	Gm8595	0	0	0	0	0	0
ENSMUSG00000081365	Gm15031	0	0	0	0	0	0
ENSMUSG00000081367	Gm13265	0	0	0	0	0	0
ENSMUSG00000081369	Gm11896	0	0	0	0	0	0
ENSMUSG00000081370	Gm9105	4	3	8	1	1	0
ENSMUSG00000081372	Gm16171	0	0	0	0	0	0
ENSMUSG00000081373	Gm16436	2	2	3	0	0	0
ENSMUSG00000081374	Gm15011	0	0	0	0	0	0
ENSMUSG00000081375	Gm14686	0	0	0	0	0	0
ENSMUSG00000081376	Gm11694	0	1	3	2	2	1
ENSMUSG00000081377	Gm12877	0	0	0	0	0	0
ENSMUSG00000081378	Rps13-ps4	0	1	1	1	2	2
ENSMUSG00000081379	Gm14771	0	0	0	0	0	0
ENSMUSG00000081381	Gm5752	0	0	0	0	0	0
ENSMUSG00000081382	Rpl18-ps1	6	10	13	12	7	8
ENSMUSG00000081383	Gm5742	0	0	0	0	0	0
ENSMUSG00000081384	Gm12752	0	0	0	0	0	0
ENSMUSG00000081386	Gm15160	0	0	0	0	0	0
ENSMUSG00000081388	Gm11801	0	0	0	0	0	0
ENSMUSG00000081389	Gm13368	0	0	0	0	0	0
ENSMUSG00000081390	Gm14538	1	0	0	1	0	0
ENSMUSG00000081391	Gm11765	0	0	0	0	0	0
ENSMUSG00000081392	Gm11668	0	0	0	0	0	0
ENSMUSG00000081394	Gm13215	10	11	9	6	4	10
ENSMUSG00000081395	Gm14879	0	0	0	0	0	0
ENSMUSG00000081396	Gm15132	0	0	0	0	0	0
ENSMUSG00000081397	Gm14815	0	0	0	0	0	0
ENSMUSG00000081398	Gm7657	0	0	0	0	0	0
ENSMUSG00000081399	Gm14921	0	0	0	0	0	0
ENSMUSG00000081400	Gm13680	10	8	20	3	12	15
ENSMUSG00000081402	Gm15455	5	4	2	2	5	1
ENSMUSG00000081404	Gm15694	2	0	1	0	2	1
ENSMUSG00000081405	Gm13142	2	5	3	3	2	8
ENSMUSG00000081406	Rps6-ps4	3	2	8	1	4	4
ENSMUSG00000081407	Gm14568	0	0	0	0	0	0
ENSMUSG00000081408	Gm15047	0	1	0	0	0	0
ENSMUSG00000081409	Gm8215	0	0	0	0	0	0
ENSMUSG00000081410	Gm6797	0	0	0	0	0	0
ENSMUSG00000081412	Gm15403	0	0	0	0	0	0
ENSMUSG00000081413	Uqcrh-ps2	0	0	3	1	1	3
ENSMUSG00000081414	Gm3943	0	0	0	0	0	0
ENSMUSG00000081415	Gm15176	0	0	0	0	0	0
ENSMUSG00000081416	Gm14383	3	1	3	0	2	3
ENSMUSG00000081417	Gm15603	0	0	0	0	0	0
ENSMUSG00000081418	Gm14830	3	2	5	1	1	2
ENSMUSG00000081421	Gm13445	0	0	0	0	0	0
ENSMUSG00000081422	Gm14282	0	0	0	0	0	0
ENSMUSG00000081423	Gm12882	0	0	0	0	0	0
ENSMUSG00000081424	Gm14774	0	0	0	0	0	0
ENSMUSG00000081427	Gm12382	0	0	0	0	0	0
ENSMUSG00000081428	Tpt1-ps2	0	2	1	0	0	0
ENSMUSG00000081429	Rps27-ps1	1	1	2	0	0	1
ENSMUSG00000081431	Gm15483	5	4	4	1	3	5
ENSMUSG00000081432	Gm12593	0	0	0	0	0	0
ENSMUSG00000081433	Serpinb1-ps1	0	0	0	0	0	0
ENSMUSG00000081434	Gm14165	12	8	12	9	5	7
ENSMUSG00000081435	Gm11403	0	0	0	0	0	0
ENSMUSG00000081436	Gm5912	0	0	1	0	0	1
ENSMUSG00000081437	Gm12402	0	0	0	0	0	0
ENSMUSG00000081438	Gm11254	0	0	0	0	0	0
ENSMUSG00000081439	Gm7840	0	0	0	0	0	0
ENSMUSG00000081440	Gm12464	0	0	0	0	0	0
ENSMUSG00000081441	Gm6161	1	0	2	0	1	1
ENSMUSG00000081442	Gm14682	0	0	0	0	0	0
ENSMUSG00000081443	Gm3880	0	0	0	0	0	0
ENSMUSG00000081444	Gm15803	0	0	0	0	0	0
ENSMUSG00000081445	Rpl23a-ps4	0	0	0	0	0	0
ENSMUSG00000081447	Gm13870	0	0	0	0	0	0
ENSMUSG00000081449	Gm11432	0	0	0	0	0	0
ENSMUSG00000081450	Gm11700	0	0	0	0	0	0
ENSMUSG00000081451	Gm12734	1	0	0	0	0	1
ENSMUSG00000081452	Gm14761	0	0	0	0	1	0
ENSMUSG00000081453	Gm6767	41	49	53	28	41	45
ENSMUSG00000081455	Hmgb1-ps3	0	1	1	0	1	0
ENSMUSG00000081456	Gm7781	3	3	7	3	2	0
ENSMUSG00000081457	Gm13488	0	0	0	0	0	0
ENSMUSG00000081458	Gm14796	0	0	0	0	0	0
ENSMUSG00000081459	Llph-ps1	2	1	1	1	1	1
ENSMUSG00000081460	Gm13168	0	0	0	0	0	0
ENSMUSG00000081461	Rpl30-ps11	5	5	3	4	4	5
ENSMUSG00000081463	Pou5f1-rs13	0	0	0	0	0	0
ENSMUSG00000081464	Gm14732	0	0	0	0	0	0
ENSMUSG00000081465	Gm12884	0	0	0	0	0	0
ENSMUSG00000081466	Gm14912	0	0	0	0	0	0
ENSMUSG00000081467	Gm13337	0	0	0	0	0	0
ENSMUSG00000081469	Vmn1r-ps95	0	0	0	0	0	0
ENSMUSG00000081470	Gm14131	0	1	1	0	0	0
ENSMUSG00000081471	Gm14735	0	0	1	0	0	0
ENSMUSG00000081473	Gm4853	4	2	8	2	5	2
ENSMUSG00000081474	Gm12855	0	0	0	0	0	0
ENSMUSG00000081475	Gm14558	0	0	0	0	0	0
ENSMUSG00000081476	Itpa-ps1	13	17	23	7	12	18
ENSMUSG00000081477	Gm7916	0	0	0	0	0	0
ENSMUSG00000081478	AA623943	0	0	0	0	0	0
ENSMUSG00000081480	Gm13608	0	1	2	3	0	1
ENSMUSG00000081481	Gm14293	0	0	0	0	0	0
ENSMUSG00000081483	Gm12445	0	0	0	0	0	0
ENSMUSG00000081484	Gm13492	0	0	0	0	0	0
ENSMUSG00000081485	Gm12338	4	4	4	1	3	2
ENSMUSG00000081486	Gm14452	0	0	0	0	0	0
ENSMUSG00000081487	Gm13689	2	2	8	3	5	8
